build_y,year,month,day,dong,price,apt_nm,size,jibun,ji_code,floor
1992,2019,9,30, 범물동,"    10,900",범물하이츠,41.85,1261,27260,9
2000,2019,9,30, 범물동,"    13,400",우방미진하이츠,42.75,670,27260,6
1994,2019,9,2, 시지동,"    29,400",제림은탑맨션,84.99,70,27260,19
1993,2019,9,2, 시지동,"    29,500",은세계,84.46,141-5,27260,16
1996,2019,9,3, 시지동,"    23,000",노변동서우방,59.9,509,27260,14
2009,2019,9,4, 시지동,"    43,500",시지월드메르디앙,71.6206,41,27260,21
2007,2019,9,6, 시지동,"    60,000",시지태왕아너스,110.8339,28,27260,17
1996,2019,9,6, 시지동,"    17,300",노변다숲,59.73,499,27260,12
1996,2019,9,17, 시지동,"    17,000",노변다숲,59.73,499,27260,14
1996,2019,9,17, 시지동,"    23,500",노변청구,59.99,486,27260,11
1990,2019,9,19, 시지동,"    36,450",청구전원타운,84.98,349,27260,6
1996,2019,9,26, 시지동,"    23,000",노변동서우방,59.9,509,27260,10
1990,2019,9,26, 시지동,"    25,900",청구전원타운,60.08,349,27260,7
1996,2019,9,27, 시지동,"    45,000",노변동서우방,134.79,509,27260,4
2007,2019,9,27, 시지동,"    44,300",시지태왕아너스,84.9234,28,27260,22
1996,2019,9,28, 시지동,"    23,500",고산노변타운,59.75,498,27260,13
1996,2019,9,28, 시지동,"    16,600",노변다숲,59.73,499,27260,14
1990,2019,9,30, 시지동,"    46,300",청구전원타운,132.94,349,27260,4
1995,2019,9,6, 매호동,"    10,600",두레타운,39.9,1324,27260,15
2006,2019,9,7, 매호동,"    37,100",매호화성파크드림,84.9807,986-1,27260,4
1995,2019,9,7, 매호동,"    16,000",하나타운,45.69,1331,27260,6
1995,2019,9,10, 매호동,"    28,500",매호동서타운,84.98,1040,27260,1
1996,2019,9,10, 매호동,"    24,000",시지협화타운2,84.84,1055,27260,11
1995,2019,9,16, 매호동,"    15,600",하나타운,45.69,1331,27260,4
1995,2019,9,17, 매호동,"    18,000",하나타운,49.92,1331,27260,7
1995,2019,9,18, 매호동,"    12,000",두레타운,39.9,1324,27260,9
2004,2019,9,20, 매호동,"    30,000",매호리첸시아,84.2175,1083-4,27260,2
1995,2019,9,20, 매호동,"    56,000",매호동서타운,185.3,1040,27260,8
1995,2019,9,21, 매호동,"    11,300",두레타운,39.9,1324,27260,8
2006,2019,9,23, 매호동,"    35,000",매호효성백년가약,84.9726,750,27260,5
1995,2019,9,25, 매호동,"    12,000",두레타운,39.9,1324,27260,11
1996,2019,9,27, 매호동,"    17,600",시지협화타운2,59.93,1055,27260,11
1995,2019,9,28, 매호동,"    17,300",하나타운,49.92,1331,27260,10
2001,2019,9,29, 매호동,"    35,200",태왕하이츠2,84.9886,1075-1,27260,13
2004,2019,9,2, 사월동,"    27,500",태왕리더스,84.93,510-2,27260,6
1996,2019,9,8, 사월동,"    15,800",사월보성,59.97,464,27260,16
1996,2019,9,9, 사월동,"    41,000",사월보성,134.96,464,27260,17
2007,2019,9,10, 사월동,"    39,700",시지대성유니드,123.4542,500,27260,17
1996,2019,9,10, 사월동,"    27,300",사월보성,84.99,464,27260,11
2004,2019,9,16, 사월동,"    27,800",태왕리더스,84.93,510-2,27260,15
2013,2019,9,17, 사월동,"    35,000",시지 한신휴플러스,84.7139,645,27260,16
2013,2019,9,18, 사월동,"    36,800",시지 한신휴플러스,84.7125,645,27260,15
2013,2019,9,28, 사월동,"    37,500",시지 한신휴플러스,84.7139,645,27260,7
2013,2019,9,28, 사월동,"    52,200",시지 한신휴플러스,125.3492,645,27260,7
1996,2019,9,29, 사월동,"    15,500",사월보성,59.97,464,27260,16
1996,2019,9,29, 사월동,"    14,800",사월보성,59.97,464,27260,2
1994,2019,9,2, 신매동,"    30,000",시지대백신화창신아파트,84.88,569,27260,4
1994,2019,9,2, 신매동,"    32,300",천마타운,84.99,579,27260,4
1995,2019,9,3, 신매동,"    15,300",시지청솔타운,54.99,580,27260,6
1994,2019,9,6, 신매동,"    18,500",시지대백신화창신아파트,59.75,569,27260,12
1997,2019,9,6, 신매동,"    14,400",신매보성타운,46.61,245,27260,13
1994,2019,9,7, 신매동,"    16,000",시지태성맨션,59.96,581,27260,9
1994,2019,9,7, 신매동,"    22,500",두성,84.97,595,27260,3
1994,2019,9,9, 신매동,"    21,000",두성,84.97,595,27260,1
1995,2019,9,11, 신매동,"    31,400",시지동서타운,116.19,594,27260,3
1994,2019,9,11, 신매동,"    19,000",시지대백신화창신아파트,59.75,569,27260,13
1994,2019,9,15, 신매동,"    16,750",시지대백신화창신아파트,59.88,569,27260,15
1994,2019,9,15, 신매동,"    17,250",시지태성맨션,59.96,581,27260,14
2008,2019,9,16, 신매동,"    68,800",시지효성백년가약2단지,100.364,30-6,27260,16
2012,2019,9,19, 신매동,"    47,750",시지반도유보라,84.9983,162,27260,10
1996,2019,9,21, 신매동,"    21,600",신화빌라트,59.98,139-1,27260,17
2012,2019,9,22, 신매동,"    49,000",시지반도유보라,84.9991,162,27260,12
2012,2019,9,23, 신매동,"    49,800",시지반도유보라,84.9806,162,27260,14
1994,2019,9,23, 신매동,"    16,500",시지삼주한라협화아파트,59.88,570,27260,7
2001,2019,9,24, 신매동,"    33,000",시지3태왕하이츠,85,100,27260,10
1995,2019,9,25, 신매동,"    16,800",시지청솔타운,57.39,580,27260,6
1994,2019,9,25, 신매동,"    29,300",천마타운,84.99,579,27260,2
2006,2019,9,27, 신매동,"    36,000",한라하우젠트,84.9639,10-31,27260,15
1994,2019,9,27, 신매동,"    17,400",시지삼주한라협화아파트,59.88,570,27260,15
2008,2019,9,27, 신매동,"    75,800",시지효성백년가약2단지,123.225,30-6,27260,7
2012,2019,9,28, 신매동,"    50,700",시지반도유보라,84.9806,162,27260,11
1994,2019,9,29, 신매동,"    15,830",시지태성맨션,59.96,581,27260,3
1994,2019,9,30, 신매동,"    15,800",두성,59.37,595,27260,5
1994,2019,9,30, 신매동,"    16,200",시지삼주한라협화아파트,59.88,570,27260,11
2004,2019,9,5, 욱수동,"    30,500",시지5태왕하이츠,80.8508,130,27260,21
2008,2019,9,5, 욱수동,"    48,000",보국시지웰리치,84.997,246,27260,15
2004,2019,9,9, 욱수동,"    35,000",시지5태왕하이츠,84.7132,130,27260,12
2004,2019,9,10, 욱수동,"    36,000",태왕4하이츠,84.7132,185-1,27260,15
2008,2019,9,17, 욱수동,"    65,000",보국시지웰리치,120.5032,246,27260,11
2008,2019,9,22, 욱수동,"    44,000",보국시지웰리치,84.997,246,27260,3
2004,2019,9,24, 욱수동,"    31,900",시지5태왕하이츠,80.8508,130,27260,19
2008,2019,9,25, 욱수동,"    60,000",보국시지웰리치,120.5032,246,27260,3
2004,2019,9,28, 욱수동,"    30,450",태왕4하이츠,79.8548,185-1,27260,11
2004,2019,9,28, 욱수동,"    31,100",시지5태왕하이츠,80.8508,130,27260,14
2004,2019,9,29, 욱수동,"    29,500",태왕4하이츠,79.8548,185-1,27260,16
2007,2019,9,7, 노변동,"    46,100",수성월드메르디앙,84.8075,353,27260,8
1999,2019,9,27, 노변동,"    34,000",노변대백,84.95,440,27260,13
1999,2019,9,27, 노변동,"    19,200",노변대백,59.97,440,27260,3
2009,2019,10,1, 범어동,"   144,500",범어에스케이뷰,123.277,2234,27260,5
2008,2019,10,1, 범어동,"    92,000",범어월드메르디앙웨스턴카운티,132.6887,966-1,27260,21
1981,2019,10,1, 범어동,"    11,000",범어아진(665-1),11.88,665-1,27260,2
1978,2019,10,1, 범어동,"    32,000",목화,75.64,50-2,27260,3
2009,2019,10,1, 범어동,"   160,000",두산위브더제니스,137.0619,179,27260,42
2016,2019,10,1, 범어동,"    79,500",범어라온프라이빗,84.9704,2248,27260,15
2016,2019,10,1, 범어동,"    75,500",범어라온프라이빗,84.9704,2248,27260,4
1994,2019,10,2, 범어동,"    45,000",우방청솔맨션,84.97,88,27260,6
2015,2019,10,3, 범어동,"    62,500",e편한세상범어,84.9557,2240,27260,21
1988,2019,10,3, 범어동,"    67,250",장원맨션,84.98,산103,27260,12
1983,2019,10,3, 범어동,"    64,300",우방범어타운1,75.75,620,27260,2
2016,2019,10,3, 범어동,"    80,000",범어라온프라이빗,84.9704,2248,27260,12
1985,2019,10,3, 범어동,"    75,000",가든하이츠1,84.945,300,27260,5
1980,2019,10,3, 범어동,"    30,900",경북(B),46.94,103-2,27260,5
2015,2019,10,4, 범어동,"    61,300",e편한세상범어,84.9557,2240,27260,22
2016,2019,10,5, 범어동,"    80,500",범어라온프라이빗,84.9704,2248,27260,10
2000,2019,10,5, 범어동,"    59,000",범어청구하이츠,84.96,88-6,27260,9
2008,2019,10,5, 범어동,"    89,900",래미안수성,126.0949,2030,27260,9
2014,2019,10,5, 범어동,"    78,800",화산샬레,84.973,2238,27260,18
2010,2019,10,6, 범어동,"   126,500",범어삼성쉐르빌,118.5173,77-7,27260,4
2015,2019,10,6, 범어동,"    63,700",e편한세상범어,84.9557,2240,27260,28
2015,2019,10,8, 범어동,"    60,000",e편한세상범어,84.9557,2240,27260,4
2016,2019,10,8, 범어동,"    75,500",범어라온프라이빗,84.9704,2248,27260,8
2006,2019,10,8, 범어동,"    56,000",범어화성파크드림,84.9742,2148,27260,9
1990,2019,10,9, 범어동,"    67,000",가든하이츠3,84.98,333,27260,8
2015,2019,10,9, 범어동,"    60,000",e편한세상범어,84.7725,2240,27260,10
2014,2019,10,9, 범어동,"    12,750",범어역풀비체투인원,37.957,790-10,27260,4
2010,2019,10,10, 범어동,"    89,700",범어STX칸,111.3433,800-3,27260,10
2009,2019,10,10, 범어동,"    81,000",범어역우방유쉘,115.3747,35-1,27260,29
2008,2019,10,10, 범어동,"    70,000",범어월드메르디앙웨스턴카운티,101.603,966-1,27260,1
2015,2019,10,10, 범어동,"    62,000",e편한세상범어,84.791,2240,27260,24
2015,2019,10,11, 범어동,"    61,500",e편한세상범어,84.7725,2240,27260,15
2009,2019,10,11, 범어동,"    91,000",범어에스케이뷰,84.9816,2234,27260,14
2017,2019,10,11, 범어동,"    71,000",브라운스톤범어,84.8549,175-1,27260,25
2018,2019,10,12, 범어동,"    61,000",범어 효성해링턴플레이스,59.994,2250,27260,8
1993,2019,10,12, 범어동,"    55,000",서한두레,84.925,305-3,27260,4
2016,2019,10,12, 범어동,"    80,000",범어라온프라이빗,84.9704,2248,27260,18
2015,2019,10,12, 범어동,"    65,000",e편한세상범어,84.791,2240,27260,23
2009,2019,10,12, 범어동,"    92,000",범어에스케이뷰,84.9816,2234,27260,1
2006,2019,10,13, 범어동,"    77,700",유림노르웨이숲,84.9902,906-1,27260,5
2009,2019,10,14, 범어동,"   201,000",두산위브더제니스,170.8551,179,27260,28
1981,2019,10,14, 범어동,"    28,000",범어아진(665-1),49.89,665-1,27260,2
1988,2019,10,14, 범어동,"    80,000",궁전맨션,169.52,371,27260,4
2015,2019,10,14, 범어동,"    57,000",e편한세상범어,84.791,2240,27260,2
1993,2019,10,14, 범어동,"    56,200",서한두레,84.925,305-3,27260,3
2009,2019,10,14, 범어동,"   152,000",범어에스케이뷰,123.277,2234,27260,13
2007,2019,10,14, 범어동,"   152,000",범어동일하이빌,146.0208,897,27260,16
2006,2019,10,14, 범어동,"    52,000",범어태왕아너스,84.9389,475-6,27260,5
2015,2019,10,15, 범어동,"    66,000",e편한세상범어,84.7725,2240,27260,23
2018,2019,10,16, 범어동,"    89,200",범어 효성해링턴플레이스,84.991,2250,27260,17
2009,2019,10,16, 범어동,"    88,000",범어쌍용예가,115.2158,808,27260,12
2018,2019,10,17, 범어동,"    86,000",범어 효성해링턴플레이스,84.991,2250,27260,7
1982,2019,10,17, 범어동,"   118,000",경남타운,115.635,320,27260,12
1981,2019,10,17, 범어동,"    28,800",범어아진(665-1),49.89,665-1,27260,2
2013,2019,10,17, 범어동,"    66,000",범어숲화성파크드림S,84.8336,2237,27260,15
2018,2019,10,17, 범어동,"    59,700",범어 효성해링턴플레이스,59.994,2250,27260,5
1987,2019,10,18, 범어동,"    64,700",을지맨션,79.902,314-2,27260,9
2009,2019,10,18, 범어동,"    94,000",범어에스케이뷰,84.9816,2234,27260,8
2008,2019,10,19, 범어동,"    92,000",범어월드메르디앙웨스턴카운티,132.6887,966-1,27260,18
2013,2019,10,19, 범어동,"    69,500",범어숲화성파크드림S,92.9515,2237,27260,4
2009,2019,10,19, 범어동,"    72,000",범어쌍용예가,84.9826,808,27260,12
2015,2019,10,21, 범어동,"    64,000",e편한세상범어,84.7725,2240,27260,17
2015,2019,10,23, 범어동,"    64,800",e편한세상범어,84.9557,2240,27260,27
2013,2019,10,23, 범어동,"    25,000",범어역아이위시,47.5197,792-43,27260,9
2015,2019,10,23, 범어동,"    59,000",e편한세상범어,84.791,2240,27260,2
2019,2019,10,23, 범어동,"   104,000",빌리브범어,84.9931,2253,27260,19
2015,2019,10,23, 범어동,"    64,800",e편한세상범어,84.791,2240,27260,7
2009,2019,10,24, 범어동,"   113,500",범어롯데캐슬,109.63,380,27260,4
2018,2019,10,25, 범어동,"    74,000",범어 효성해링턴플레이스,74.829,2250,27260,13
2010,2019,10,25, 범어동,"    68,500",범어STX칸,84.8151,800-3,27260,6
1988,2019,10,25, 범어동,"    96,750",궁전맨션,108.99,371,27260,14
2014,2019,10,25, 범어동,"    14,300",범어역풀비체투인원,30.5895,790-10,27260,10
2016,2019,10,26, 범어동,"    80,000",범어라온프라이빗,84.9704,2248,27260,10
2018,2019,10,26, 범어동,"    73,000",범어 효성해링턴플레이스,74.829,2250,27260,6
2018,2019,10,26, 범어동,"    86,000",범어 효성해링턴플레이스,84.991,2250,27260,12
1981,2019,10,26, 범어동,"    12,800",범어아진(665-1),11.88,665-1,27260,1
1981,2019,10,26, 범어동,"    28,500",범어아진(665-1),49.89,665-1,27260,2
1982,2019,10,26, 범어동,"    43,500",보성,73.77,375-3,27260,2
2007,2019,10,26, 범어동,"    65,500",범어유림노르웨이숲2차,74.7456,908-4,27260,17
1980,2019,10,27, 범어동,"    30,900",경북(B),46.94,103-2,27260,3
2008,2019,10,27, 범어동,"    90,000",래미안수성,126.0949,2030,27260,10
2013,2019,10,27, 범어동,"    81,900",범어풀비체,84.9635,2236,27260,7
1988,2019,10,28, 범어동,"    76,510",궁전맨션,84.96,371,27260,8
2018,2019,10,28, 범어동,"    64,000",범어 효성해링턴플레이스,59.994,2250,27260,9
2009,2019,10,28, 범어동,"   144,000",범어롯데캐슬,124.76,380,27260,18
2008,2019,10,28, 범어동,"    64,800",범어월드메르디앙웨스턴카운티,84.9919,966-1,27260,18
2000,2019,10,28, 범어동,"    37,600",범어청구푸른마을,59.99,614-100,27260,13
2006,2019,10,28, 범어동,"   117,000",유림노르웨이숲,115.0705,906-1,27260,12
2008,2019,10,28, 범어동,"    90,000",범어월드메르디앙이스턴카운티,148.9857,2100,27260,4
2015,2019,10,28, 범어동,"    65,000",e편한세상범어,84.7725,2240,27260,22
2015,2019,10,29, 범어동,"    66,250",e편한세상범어,84.791,2240,27260,22
2014,2019,10,29, 범어동,"    68,700",화산샬레,74.6997,2238,27260,11
2014,2019,10,29, 범어동,"    85,000",화산샬레,89.865,2238,27260,14
2009,2019,10,29, 범어동,"   173,000",두산위브더제니스,143.7941,179,27260,5
2009,2019,10,29, 범어동,"   157,000",두산위브더제니스,129.0208,179,27260,37
2009,2019,10,29, 범어동,"   142,900",두산위브더제니스,129.0208,179,27260,19
2013,2019,10,29, 범어동,"    80,000",범어풀비체,81.8909,2236,27260,6
2009,2019,10,30, 범어동,"   173,500",두산위브더제니스,143.7941,179,27260,41
2009,2019,10,30, 범어동,"   157,000",두산위브더제니스,137.0619,179,27260,48
2009,2019,10,30, 범어동,"   220,000",두산위브더제니스,204.0727,179,27260,25
1985,2019,10,30, 범어동,"   104,000",가든하이츠1,129.18,300,27260,2
2008,2019,10,30, 범어동,"    77,000",범어월드메르디앙웨스턴카운티,101.603,966-1,27260,9
2009,2019,10,31, 범어동,"   203,000",두산위브더제니스,204.0727,179,27260,6
2018,2019,10,31, 범어동,"    92,500",범어 효성해링턴플레이스,84.991,2250,27260,15
2013,2019,10,31, 범어동,"    75,500",범어숲화성파크드림S,92.9515,2237,27260,32
2013,2019,10,31, 범어동,"    67,000",범어숲화성파크드림S,84.8336,2237,27260,25
1997,2019,10,1, 만촌동,"    47,200",만촌우방타운1단지,84.92,816,27260,13
2016,2019,10,1, 만촌동,"    85,000",만촌3차 화성파크드림,84.9882,1479,27260,11
1985,2019,10,1, 만촌동,"    59,500",한도,61.86,868,27260,3
2016,2019,10,3, 만촌동,"    84,000",만촌3차 화성파크드림,84.98,1479,27260,13
1997,2019,10,4, 만촌동,"    48,400",만촌우방타운1단지,84.92,816,27260,16
1996,2019,10,4, 만촌동,"    25,000",만촌우방타운2단지,59.73,777,27260,9
2016,2019,10,5, 만촌동,"    64,500",만촌역 태왕아너스,84.9422,1481,27260,11
1997,2019,10,5, 만촌동,"    25,200",만촌우방타운1단지,59.73,816,27260,1
1997,2019,10,5, 만촌동,"    51,800",만촌우방타운1단지,84.92,816,27260,14
2007,2019,10,6, 만촌동,"    80,000",만촌동월드메르디앙,122.2367,1037-7,27260,9
2016,2019,10,6, 만촌동,"    85,500",만촌3차 화성파크드림,84.9558,1479,27260,10
1983,2019,10,7, 만촌동,"    29,500",초원아파트B,69.3,857-32,27260,4
2002,2019,10,8, 만촌동,"    29,400",만촌보성타운,84.98,605,27260,1
2007,2019,10,8, 만촌동,"    96,000",수성2차e-편한세상,125.2874,1046-10,27260,17
1997,2019,10,9, 만촌동,"    81,000",만촌우방타운1단지,185.678,816,27260,8
2008,2019,10,9, 만촌동,"   128,000",수성아크로타워,138.5205,1039-4,27260,16
2016,2019,10,9, 만촌동,"    83,500",만촌3차 화성파크드림,84.98,1479,27260,6
2016,2019,10,9, 만촌동,"    61,000",만촌역 태왕아너스,84.9422,1481,27260,6
1996,2019,10,10, 만촌동,"    46,700",만촌우방타운2단지,84.98,777,27260,3
2016,2019,10,10, 만촌동,"    64,000",만촌역 태왕아너스,84.9422,1481,27260,6
2016,2019,10,10, 만촌동,"    29,750",만촌 신동아 파밀리에,84.9438,1480,27260,2
2003,2019,10,11, 만촌동,"    63,900",메트로팔레스1,134.98,1356-3,27260,9
1997,2019,10,12, 만촌동,"    50,900",만촌우방타운1단지,84.92,816,27260,13
2016,2019,10,12, 만촌동,"    86,000",만촌3차 화성파크드림,84.98,1479,27260,19
1997,2019,10,14, 만촌동,"    29,500",만촌우방타운1단지,59.73,816,27260,14
2016,2019,10,14, 만촌동,"    87,000",만촌3차 화성파크드림,84.9558,1479,27260,11
1997,2019,10,16, 만촌동,"    47,500",만촌우방타운1단지,84.92,816,27260,18
2005,2019,10,16, 만촌동,"    26,850",만촌화성파크스위트,84.8923,272,27260,6
2004,2019,10,16, 만촌동,"    34,000",만촌태왕리더스,59.692,995-1,27260,11
2003,2019,10,16, 만촌동,"    36,150",메트로팔레스2,74.91,1356-7,27260,12
1997,2019,10,17, 만촌동,"    27,000",만촌우방타운1단지,59.73,816,27260,7
2016,2019,10,18, 만촌동,"    63,450",만촌역 태왕아너스,84.9422,1481,27260,6
1996,2019,10,19, 만촌동,"    47,000",만촌우방타운2단지,84.98,777,27260,15
2003,2019,10,19, 만촌동,"    59,700",메트로팔레스3,117.99,1429,27260,10
1979,2019,10,19, 만촌동,"    23,000",아진,58.84,1025-5,27260,3
2003,2019,10,19, 만촌동,"    39,800",메트로팔레스3,74.91,1429,27260,12
2003,2019,10,19, 만촌동,"    42,500",메트로팔레스2,84.93,1356-7,27260,10
1997,2019,10,19, 만촌동,"    30,700",만촌우방타운1단지,59.73,816,27260,17
2006,2019,10,20, 만촌동,"    53,600",만촌화성파크드림,83.8115,861-10,27260,17
2003,2019,10,21, 만촌동,"    37,650",메트로팔레스2,74.91,1356-7,27260,15
2016,2019,10,22, 만촌동,"    60,000",만촌역 태왕아너스,84.9422,1481,27260,4
2003,2019,10,22, 만촌동,"    59,500",메트로팔레스1,134.98,1356-3,27260,1
2003,2019,10,22, 만촌동,"    44,200",메트로팔레스2,84.93,1356-7,27260,8
1996,2019,10,23, 만촌동,"    23,600",만촌우방타운2단지,59.73,777,27260,12
1997,2019,10,23, 만촌동,"    69,000",만촌우방타운1단지,134.98,816,27260,15
2007,2019,10,23, 만촌동,"    70,000",수성2차e-편한세상,84.9874,1046-10,27260,14
2007,2019,10,24, 만촌동,"    69,800",수성2차e-편한세상,84.9874,1046-10,27260,10
2016,2019,10,24, 만촌동,"    33,000",만촌 신동아 파밀리에,84.9438,1480,27260,10
1996,2019,10,24, 만촌동,"    47,500",만촌우방타운2단지,84.98,777,27260,13
2007,2019,10,24, 만촌동,"    32,100",수성풀비체,84.7456,641,27260,7
2005,2019,10,24, 만촌동,"    26,900",만촌화성파크스위트,84.8923,272,27260,6
1985,2019,10,24, 만촌동,"    59,700",한도,61.86,868,27260,5
2007,2019,10,25, 만촌동,"    93,500",수성2차e-편한세상,121.0597,1046-10,27260,17
1979,2019,10,25, 만촌동,"    23,500",아진,60.66,1025-5,27260,5
2007,2019,10,25, 만촌동,"    70,000",수성2차e-편한세상,84.9874,1046-10,27260,8
2016,2019,10,25, 만촌동,"    87,000",만촌3차 화성파크드림,84.9882,1479,27260,12
1996,2019,10,26, 만촌동,"    25,300",만촌우방타운2단지,59.73,777,27260,15
2003,2019,10,27, 만촌동,"    36,300",메트로팔레스2,74.91,1356-7,27260,12
2016,2019,10,28, 만촌동,"    66,000",만촌3차 화성파크드림,67.2914,1479,27260,10
1997,2019,10,29, 만촌동,"    29,800",만촌우방타운1단지,59.73,816,27260,12
1997,2019,10,29, 만촌동,"    28,400",만촌우방타운1단지,59.73,816,27260,15
1996,2019,10,29, 만촌동,"    24,000",만촌우방타운2단지,59.73,777,27260,3
1996,2019,10,29, 만촌동,"    22,200",만촌우방타운2단지,59.73,777,27260,1
1985,2019,10,29, 만촌동,"    60,000",한도,61.86,868,27260,4
1986,2019,10,30, 만촌동,"    37,000",우방금탑,67.15,860,27260,6
1997,2019,10,30, 만촌동,"    30,500",만촌우방타운1단지,59.73,816,27260,8
2016,2019,10,30, 만촌동,"    31,000",만촌 신동아 파밀리에,84.9438,1480,27260,3
2007,2019,10,30, 만촌동,"    62,900",만촌동월드메르디앙,99.3577,1037-7,27260,19
1985,2019,10,31, 만촌동,"    61,300",한도,61.86,868,27260,4
1986,2019,10,31, 만촌동,"    44,500",우방금탑,84.97,860,27260,4
1997,2019,10,31, 만촌동,"    25,700",만촌우방타운1단지,59.73,816,27260,18
2016,2019,10,31, 만촌동,"    61,500",만촌역 태왕아너스,84.9422,1481,27260,5
1989,2019,10,1, 수성동1가,"    52,000",신세계타운,134.79,613,27260,1
2000,2019,10,1, 수성동1가,"    12,500",수성영남,29.995,105-5,27260,1
1997,2019,10,2, 수성동1가,"    35,500",삼우수성타운,84.9,73,27260,7
2015,2019,10,2, 수성동1가,"    73,500",수성롯데캐슬TheFirst,84.9866,818,27260,22
2007,2019,10,3, 수성동1가,"    59,800",유성푸르나임,84.9686,230,27260,12
2015,2019,10,5, 수성동1가,"    71,700",수성롯데캐슬TheFirst,84.9746,818,27260,14
2015,2019,10,5, 수성동1가,"    93,000",수성롯데캐슬TheFirst,109.8459,818,27260,17
1979,2019,10,6, 수성동1가,"    23,500",삼환,82.65,649-17,27260,3
1997,2019,10,7, 수성동1가,"    26,200",삼우수성타운,59.97,73,27260,9
1989,2019,10,7, 수성동1가,"    44,500",신세계타운,84.98,613,27260,15
1997,2019,10,8, 수성동1가,"    26,000",삼우수성타운,59.97,73,27260,19
2005,2019,10,10, 수성동1가,"    50,000",태왕아너스클럽,100.2135,96-322,27260,7
2015,2019,10,12, 수성동1가,"    74,500",수성롯데캐슬TheFirst,84.9746,818,27260,19
2015,2019,10,12, 수성동1가,"    75,000",수성롯데캐슬TheFirst,84.9866,818,27260,19
2005,2019,10,12, 수성동1가,"    66,000",태왕아너스클럽,129.1071,96-322,27260,12
2003,2019,10,14, 수성동1가,"    41,500",수성대백인터빌,84.9904,259-40,27260,9
2005,2019,10,16, 수성동1가,"    40,200",수성그린타운,59.996,112-7,27260,9
2015,2019,10,17, 수성동1가,"    87,000",수성롯데캐슬TheFirst,109.8459,818,27260,2
1979,2019,10,17, 수성동1가,"    20,800",삼환,66.38,649-17,27260,2
1989,2019,10,19, 수성동1가,"    43,500",신세계타운,84.98,613,27260,5
2015,2019,10,21, 수성동1가,"    84,500",수성롯데캐슬TheFirst,99.9069,818,27260,11
2015,2019,10,25, 수성동1가,"    63,300",수성롯데캐슬TheFirst,84.9746,818,27260,2
2015,2019,10,25, 수성동1가,"    80,000",수성롯데캐슬TheFirst,99.9942,818,27260,14
2015,2019,10,26, 수성동1가,"    63,500",수성롯데캐슬TheFirst,84.9746,818,27260,4
2015,2019,10,28, 수성동1가,"    77,700",수성롯데캐슬TheFirst,99.9069,818,27260,2
1989,2019,10,28, 수성동1가,"    49,700",신세계타운,116.91,613,27260,7
1997,2019,10,28, 수성동1가,"    37,500",삼우수성타운,84.9,73,27260,13
2007,2019,10,29, 수성동1가,"    52,500",유성푸르나임,84.9522,230,27260,15
2005,2019,10,29, 수성동1가,"    75,500",태왕아너스클럽,152.411,96-322,27260,14
1989,2019,10,29, 수성동1가,"    44,900",신세계타운,84.98,613,27260,4
2015,2019,10,29, 수성동1가,"    60,500",수성롯데캐슬TheFirst,76.2186,818,27260,3
1993,2019,10,30, 수성동1가,"    36,150",오성우방,84.995,96-14,27260,13
2006,2019,10,30, 수성동1가,"    48,500",동양엘레브,84.9902,629-12,27260,21
2005,2019,10,30, 수성동1가,"    38,150",수성그린타운,59.996,112-7,27260,4
1989,2019,10,31, 수성동1가,"    56,200",신세계타운,116.91,613,27260,8
1989,2019,10,31, 수성동1가,"    43,900",신세계타운,84.98,613,27260,4
2008,2019,10,1, 수성동3가,"    91,000",수성3가롯데캐슬,100.9486,57,27260,9
1981,2019,10,9, 수성동3가,"    34,800",삼성,44.64,23,27260,4
2008,2019,10,9, 수성동3가,"   101,000",수성3가롯데캐슬,128.1026,57,27260,4
1981,2019,10,10, 수성동3가,"    34,500",삼성,45.24,23,27260,4
2008,2019,10,12, 수성동3가,"   167,500",수성3가롯데캐슬,211.5989,57,27260,17
2009,2019,10,18, 수성동3가,"   116,500",수성코오롱하늘채,127.0598,289,27260,5
2008,2019,10,21, 수성동3가,"   147,000",수성3가롯데캐슬,161.9811,57,27260,9
2009,2019,10,23, 수성동3가,"   108,000",수성3가화성파크드림1단지,133.1172,130-1,27260,8
2009,2019,10,25, 수성동3가,"   126,000",수성코오롱하늘채,127.0598,289,27260,23
2009,2019,10,30, 수성동3가,"   111,500",수성3가화성파크드림2단지,133.1172,275,27260,11
2009,2019,10,31, 수성동3가,"   125,000",수성코오롱하늘채,127.0598,289,27260,21
1996,2019,10,3, 수성동4가,"    23,600",수성보성,49.21,1090-6,27260,4
1996,2019,10,3, 수성동4가,"    42,500",쌍용화성,84.9,1090-5,27260,12
2005,2019,10,7, 수성동4가,"    47,500",대림이편한세상,75.624,1115-16,27260,12
2008,2019,10,9, 수성동4가,"    79,500",수성태영데시앙,114.266,1017-1,27260,5
2008,2019,10,9, 수성동4가,"    82,000",수성롯데캐슬,140.7856,1085-28,27260,21
2007,2019,10,10, 수성동4가,"    57,200",범어삼환나우빌,84.9929,1005,27260,16
1996,2019,10,14, 수성동4가,"    23,850",수성보성,49.21,1090-6,27260,5
2005,2019,10,16, 수성동4가,"    69,000",대림이편한세상,124.598,1115-16,27260,23
1996,2019,10,18, 수성동4가,"    29,000",쌍용화성,60,1090-5,27260,11
2005,2019,10,22, 수성동4가,"    70,900",대림이편한세상,124.598,1115-16,27260,20
