측정일시,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구
2019-07-06 03:00:00,25,21,25,22,15,19,19,23,25,19,21,28,15,13,20,28,22,15,21,18,24,20,20,19,18
2019-07-06 04:00:00,23,24,24,21,23,25,16,22,26,19,23,28,17,17,22,22,21,17,21,20,25,21,22,22,20
2019-07-06 05:00:00,24,26,22,23,20,24,17,24,27,14,23,29,16,18,23,23,21,18,21,21,27,20,23,21,21
2019-07-06 06:00:00,24,25,24,23,19,22,19,24,29,19,23,31,17,21,23,27,19,15,23,20,25,19,23,23,22
2019-07-06 07:00:00,26,24,24,21,18,25,20,26,27,14,25,29,26,20,27,22,15,19,26,27,23,24,23,24,22
2019-07-06 08:00:00,24,24,22,25,19,25,24,24,26,17,24,28,25,21,29,29,17,22,27,25,24,22,21,24,20
2019-07-06 09:00:00,25,25,21,26,19,27,25,21,28,17,25,26,25,18,27,32,18,19,25,24,26,23,22,24,27
2019-07-06 10:00:00,22,23,24,26,19,20,21,20,24,17,27,27,22,23,22,27,19,17,26,24,27,27,23,24,28
2019-07-06 11:00:00,21,18,22,26,15,14,19,21,23,18,26,25,20,19,23,18,17,18,25,20,24,21,20,23,23
2019-07-06 12:00:00,19,20,25,26,14,20,24,21,24,16,20,25,20,14,23,15,17,15,26,19,22,21,21,20,20
2019-07-06 13:00:00,19,21,22,22,17,17,20,18,24,12,21,25,20,11,23,17,14,13,26,24,21,17,21,16,24
2019-07-06 14:00:00,16,21,21,24,16,19,18,19,23,14,21,25,17,17,19,18,11,17,24,21,21,16,19,19,19
2019-07-06 15:00:00,17,23,21,24,11,18,19,18,24,14,20,23,16,15,22,20,11,13,22,20,21,18,18,18,21
2019-07-06 16:00:00,20,19,22,25,17,18,19,18,21,14,20,22,19,16,23,17,10,13,23,23,20,19,19,18,19
2019-07-06 17:00:00,18,17,22,26,15,19,18,19,23,14,20,22,16,15,22,20,14,14,22,18,23,19,20,18,18
2019-07-06 18:00:00,21,22,22,24,14,21,0,19,20,11,19,22,18,16,21,15,14,13,23,20,22,21,19,21,17
2019-07-06 19:00:00,22,22,21,25,17,19,17,19,18,14,17,25,19,14,20,17,17,16,23,18,26,17,21,22,19
2019-07-06 20:00:00,23,25,22,29,16,22,17,22,24,14,24,24,20,16,18,18,15,15,28,23,24,20,20,22,16
2019-07-06 21:00:00,23,23,23,28,21,22,23,24,24,14,23,26,24,18,21,19,15,18,27,20,22,23,20,24,20
2019-07-06 22:00:00,20,24,23,23,24,24,17,23,26,18,22,24,21,13,15,20,15,19,22,20,23,21,19,22,23
2019-07-06 23:00:00,20,19,22,20,20,20,21,21,21,10,18,26,20,18,20,22,17,12,27,21,21,20,22,20,18
2019-07-07 00:00:00,19,22,21,23,18,18,19,22,25,10,18,23,18,16,21,16,17,16,24,20,21,17,18,20,17
2019-07-07 01:00:00,18,18,19,22,6,15,16,19,21,12,14,0,15,16,20,15,16,11,21,16,20,18,18,17,17
2019-07-07 02:00:00,18,20,20,20,10,11,12,19,20,11,16,0,14,16,18,17,15,10,21,17,20,23,16,17,15
2019-07-07 03:00:00,15,21,18,19,11,20,11,19,19,13,16,0,16,17,18,13,14,14,19,16,19,20,15,16,17
2019-07-07 04:00:00,16,18,17,18,11,17,13,17,18,11,16,0,13,15,14,14,11,13,18,16,16,18,16,16,13
2019-07-07 05:00:00,14,19,18,15,7,19,13,17,18,11,15,0,16,15,15,14,11,13,17,18,16,16,17,17,15
2019-07-07 06:00:00,18,18,16,18,9,18,12,15,19,11,18,0,16,13,16,14,12,11,18,14,17,16,16,16,14
2019-07-07 07:00:00,16,17,16,15,9,17,16,14,19,12,13,0,15,14,15,16,11,13,18,15,17,17,16,14,15
2019-07-07 08:00:00,15,15,14,15,8,15,8,15,15,13,15,0,15,11,12,12,13,11,16,13,12,15,13,15,17
2019-07-07 09:00:00,16,13,15,15,10,16,11,15,14,10,16,0,12,10,14,14,11,10,18,14,15,17,14,13,17
2019-07-07 10:00:00,13,15,12,13,8,15,10,14,14,9,13,0,13,10,16,11,9,8,14,15,12,12,12,12,15
2019-07-07 11:00:00,13,7,8,13,8,11,11,13,12,9,12,0,12,9,15,8,9,6,13,10,11,11,10,11,15
2019-07-07 12:00:00,11,11,11,13,8,11,10,12,13,8,12,0,10,9,14,6,8,4,12,9,11,8,12,12,16
2019-07-07 13:00:00,8,9,8,12,6,10,8,10,11,6,9,0,10,6,12,5,5,5,11,9,7,8,9,12,10
2019-07-07 14:00:00,9,8,9,9,5,12,7,8,9,6,8,0,8,3,11,3,6,6,9,8,7,11,7,9,6
2019-07-07 15:00:00,6,9,6,8,4,15,6,7,8,5,8,0,10,4,10,5,6,6,8,9,7,10,9,8,1
2019-07-07 16:00:00,8,9,6,10,5,11,9,9,10,5,9,0,8,6,12,6,5,6,9,12,7,12,8,8,6
2019-07-07 17:00:00,6,5,9,10,5,11,8,7,11,7,7,0,8,6,11,7,3,6,10,10,7,11,6,8,5
2019-07-07 18:00:00,9,10,9,10,5,10,11,9,12,6,8,0,7,6,9,7,6,6,10,10,9,12,9,9,9
2019-07-07 19:00:00,9,7,8,10,5,13,7,9,13,6,6,0,6,6,8,5,6,6,10,11,9,12,9,12,10
2019-07-07 20:00:00,8,9,8,10,7,15,11,10,8,5,7,0,9,6,8,6,6,8,11,10,8,11,7,10,7
2019-07-07 21:00:00,5,8,9,9,9,9,8,9,8,5,5,0,9,5,8,6,6,9,9,10,6,11,8,10,7
2019-07-07 22:00:00,7,8,7,8,7,6,7,8,10,9,4,0,7,5,8,6,6,7,8,11,6,11,7,9,4
2019-07-07 23:00:00,6,4,5,5,4,5,7,8,8,9,6,0,5,6,7,5,6,8,6,7,4,8,8,7,4
2019-07-08 00:00:00,9,7,7,7,3,10,6,7,8,4,6,0,4,6,10,6,5,9,7,12,5,9,6,7,5
2019-07-08 01:00:00,8,6,6,6,6,9,7,6,9,4,5,0,6,5,8,6,6,6,6,11,4,7,8,9,7
2019-07-08 02:00:00,7,8,7,7,4,8,6,6,8,4,7,0,6,6,9,8,6,6,8,7,6,8,7,7,8
2019-07-08 03:00:00,8,6,8,6,4,8,4,7,8,4,8,0,5,6,9,6,5,7,7,9,5,10,7,6,6
2019-07-08 04:00:00,6,7,6,6,5,10,3,6,8,3,6,0,5,5,8,6,4,4,7,8,5,7,6,6,7
2019-07-08 05:00:00,6,5,7,8,4,12,1,7,11,4,5,0,4,5,6,5,5,5,6,7,6,9,6,5,6
2019-07-08 06:00:00,7,7,6,7,1,11,1,6,7,3,6,0,1,4,7,3,5,6,8,7,5,9,6,6,6
2019-07-08 07:00:00,6,5,6,5,5,6,6,7,7,3,4,0,5,4,9,5,5,6,13,8,4,10,6,5,4
2019-07-08 08:00:00,6,6,3,6,5,5,4,7,6,4,3,0,4,4,10,7,6,6,6,7,2,8,5,6,6
2019-07-08 09:00:00,6,5,1,4,2,7,2,7,4,4,3,0,3,4,11,8,5,6,5,10,9,10,6,6,5
2019-07-08 10:00:00,3,4,4,5,1,6,5,7,3,4,6,0,4,4,7,6,6,4,5,8,5,7,4,5,7
2019-07-08 11:00:00,3,4,4,2,1,6,6,7,4,0,7,0,6,2,7,5,4,2,2,6,7,6,3,4,0
2019-07-08 12:00:00,4,3,1,4,2,9,2,4,4,0,4,0,4,3,7,3,0,1,3,6,1,7,3,4,7
2019-07-08 13:00:00,3,5,1,3,1,8,1,6,4,0,3,0,4,3,7,3,2,1,4,7,2,6,3,4,7
2019-07-08 14:00:00,4,3,2,3,1,7,4,2,4,0,4,0,8,3,8,1,2,1,4,5,1,6,5,5,3
2019-07-08 15:00:00,4,2,4,4,1,9,4,3,5,0,4,3,8,2,11,3,3,4,5,6,0,7,4,4,1
2019-07-08 16:00:00,4,2,1,4,1,8,4,3,6,0,4,7,6,1,11,7,7,4,5,3,0,8,4,5,4
2019-07-08 17:00:00,2,3,3,2,1,7,3,5,6,3,3,2,4,1,9,7,4,2,2,2,11,8,4,5,2
2019-07-08 18:00:00,3,7,7,6,1,8,5,4,10,4,5,6,6,1,9,5,3,1,5,7,4,8,5,5,6
2019-07-08 19:00:00,6,8,5,6,3,10,6,4,1,3,6,8,6,2,11,3,3,3,5,7,7,7,7,4,7
2019-07-08 20:00:00,6,7,5,7,6,11,7,7,7,3,4,8,6,5,10,6,4,5,8,10,6,6,7,8,4
2019-07-08 21:00:00,7,7,3,5,11,10,6,7,8,4,6,8,4,6,9,5,4,7,8,9,8,6,7,9,3
2019-07-08 22:00:00,6,6,6,6,7,10,6,6,7,4,3,7,3,5,6,5,3,8,7,8,5,6,5,6,2
2019-07-08 23:00:00,6,4,3,6,3,9,4,7,6,5,4,6,6,5,6,4,3,7,6,7,4,9,5,6,3
2019-07-09 00:00:00,5,6,5,5,3,9,4,6,6,3,5,7,7,4,8,5,4,3,6,7,5,8,5,5,3
2019-07-09 01:00:00,6,5,2,5,1,0,6,10,6,3,3,6,5,2,8,4,3,1,5,8,5,8,5,4,6
2019-07-09 02:00:00,8,6,5,6,5,11,4,5,6,4,5,6,5,5,8,6,1,3,6,10,4,11,5,5,7
2019-07-09 03:00:00,5,7,4,4,4,8,4,6,8,4,6,6,3,4,10,6,3,4,5,8,7,8,3,6,3
2019-07-09 04:00:00,5,6,5,5,1,9,6,5,7,6,6,6,2,2,10,6,2,4,5,6,4,6,5,5,5
2019-07-09 05:00:00,4,7,4,4,1,9,5,7,7,6,7,6,6,3,10,5,4,6,5,6,2,7,6,4,3
2019-07-09 06:00:00,5,5,5,5,1,10,4,5,7,4,6,7,7,3,7,5,6,6,6,9,7,7,5,5,5
2019-07-09 07:00:00,5,5,1,5,4,8,4,6,8,4,4,6,4,5,8,6,6,5,3,9,2,8,5,5,3
2019-07-09 08:00:00,5,2,2,3,5,8,6,5,4,4,2,7,5,5,7,5,5,5,3,8,1,10,3,4,4
2019-07-09 09:00:00,4,2,2,5,3,10,4,8,4,0,2,6,4,3,8,7,6,3,4,6,2,10,7,1,6
2019-07-09 10:00:00,2,3,3,5,1,9,3,6,4,0,5,6,7,1,8,5,4,5,5,10,2,9,4,2,7
2019-07-09 11:00:00,5,4,5,5,1,7,4,5,9,4,4,4,5,2,8,5,6,6,5,7,3,7,3,5,0
2019-07-09 12:00:00,5,0,3,5,2,7,6,4,5,6,5,5,3,1,7,6,8,4,5,10,3,7,6,7,8
2019-07-09 13:00:00,5,0,3,7,2,6,4,4,5,4,5,5,5,1,8,4,8,1,5,9,4,9,5,8,4
2019-07-09 14:00:00,7,11,5,6,1,6,6,4,5,2,6,7,8,5,8,6,6,3,7,7,4,7,5,6,3
2019-07-09 15:00:00,9,5,5,8,3,7,7,6,10,2,5,7,8,4,10,6,4,0,6,6,5,7,6,7,3
2019-07-09 16:00:00,7,6,7,7,5,9,6,6,8,4,6,8,7,3,10,11,5,11,7,7,5,12,6,6,8
2019-07-09 17:00:00,6,3,7,0,5,7,8,8,8,4,4,8,7,3,10,11,3,6,7,6,3,11,8,8,1
2019-07-09 18:00:00,8,9,8,0,4,10,7,6,11,4,6,8,7,4,8,7,3,3,8,6,6,11,8,8,14
2019-07-09 19:00:00,9,6,7,6,4,10,6,8,8,7,6,9,8,3,11,6,4,5,8,7,6,9,9,10,5
2019-07-09 20:00:00,7,9,8,9,6,10,9,8,8,4,5,8,8,5,9,5,5,5,9,12,7,7,9,10,5
2019-07-09 21:00:00,7,7,8,7,5,11,9,7,11,4,4,11,9,4,7,5,3,7,11,9,5,10,9,9,3
2019-07-09 22:00:00,6,8,6,8,4,10,6,6,8,3,5,8,7,5,7,4,3,8,9,8,6,10,7,8,3
2019-07-09 23:00:00,6,6,7,9,7,10,5,4,9,3,6,5,8,5,9,9,4,6,9,7,6,9,7,7,4
2019-07-10 00:00:00,6,7,6,7,5,3,3,6,8,4,7,8,6,3,8,6,6,4,7,7,6,9,7,6,3
2019-07-10 01:00:00,5,6,5,8,3,6,2,5,7,4,5,7,7,3,9,3,5,4,9,9,6,10,5,6,4
2019-07-10 02:00:00,6,6,6,6,1,9,5,6,6,3,5,7,6,8,6,3,5,4,7,7,5,9,6,6,7
2019-07-10 03:00:00,8,6,5,7,1,9,5,7,4,6,7,9,6,6,6,6,6,4,7,6,4,8,6,5,5
2019-07-10 04:00:00,5,6,4,6,3,8,3,5,5,4,6,7,4,3,5,3,5,4,5,5,4,10,5,5,5
2019-07-10 05:00:00,4,6,3,5,4,7,2,5,6,4,2,5,5,1,8,3,5,4,5,7,4,8,4,4,5
2019-07-10 06:00:00,5,5,5,5,3,7,4,4,5,3,3,7,6,2,9,7,5,5,5,8,4,8,5,5,5
2019-07-10 07:00:00,5,5,3,6,1,10,5,6,5,2,2,6,6,4,9,6,6,4,6,8,2,7,5,6,4
2019-07-10 08:00:00,5,5,3,4,1,15,4,5,5,5,3,6,7,4,10,8,4,3,4,8,4,10,4,5,5
2019-07-10 09:00:00,6,6,4,7,2,10,6,7,4,5,6,9,8,2,11,7,4,4,4,10,2,8,6,4,3
2019-07-10 10:00:00,5,7,5,7,1,10,5,7,6,5,5,9,5,2,10,5,5,8,8,8,6,6,6,5,9
2019-07-10 11:00:00,7,8,7,9,5,10,6,5,7,5,6,10,5,4,9,9,7,8,7,11,7,7,9,6,7
2019-07-10 12:00:00,6,5,2,5,4,15,5,6,5,5,4,6,7,5,11,11,6,8,4,9,3,7,6,6,5
2019-07-10 13:00:00,5,4,7,5,6,9,5,6,5,5,5,6,7,5,10,9,6,6,9,10,5,7,5,7,6
2019-07-10 14:00:00,7,9,7,7,4,4,6,7,7,3,6,8,9,5,10,7,7,12,8,9,5,8,7,8,8
2019-07-10 15:00:00,5,7,2,5,5,9,7,7,7,4,6,8,8,5,12,6,6,7,5,8,2,10,7,7,6
2019-07-10 16:00:00,7,8,6,7,4,10,6,7,7,4,6,8,10,4,12,5,7,7,6,6,6,10,6,6,6
2019-07-10 17:00:00,5,6,2,7,2,9,5,6,8,3,5,7,6,2,7,8,6,6,9,6,4,7,5,6,4
2019-07-10 18:00:00,6,8,5,6,4,7,3,6,7,4,5,7,6,3,9,6,6,7,7,7,5,8,6,6,3
2019-07-10 19:00:00,7,7,5,8,5,9,4,9,7,3,3,9,6,5,9,6,5,5,6,7,3,9,7,6,5
2019-07-10 20:00:00,4,5,3,5,5,7,3,6,5,1,4,7,7,5,7,5,5,2,5,13,3,7,5,8,5
2019-07-10 21:00:00,2,3,4,8,4,7,2,8,3,1,2,9,5,1,6,5,5,1,10,8,3,8,5,6,2
2019-07-10 22:00:00,4,3,3,9,4,7,2,6,6,1,5,6,0,2,5,3,3,1,5,7,2,8,3,7,2
2019-07-10 23:00:00,4,1,3,3,2,4,3,5,4,1,5,4,6,2,5,2,4,2,4,6,3,6,3,4,4
2019-07-11 00:00:00,2,2,1,4,0,10,3,3,4,1,3,3,4,1,4,3,4,1,3,5,1,6,3,4,2
2019-07-11 01:00:00,2,2,1,4,1,7,2,1,2,1,2,5,4,2,3,2,0,1,4,3,1,6,2,3,1
2019-07-11 02:00:00,2,3,1,4,2,8,1,3,2,1,2,3,2,2,4,1,5,1,3,2,1,7,2,2,2
2019-07-11 03:00:00,5,2,1,5,1,6,1,5,4,1,3,5,1,2,4,3,3,1,4,4,2,6,3,1,1
2019-07-11 04:00:00,3,3,1,4,1,5,2,3,3,1,1,3,3,2,4,3,2,1,3,7,1,7,1,2,2
2019-07-11 05:00:00,3,2,1,3,1,5,2,3,1,1,2,3,5,1,5,2,2,1,4,9,1,8,1,1,2
2019-07-11 06:00:00,3,2,2,2,1,7,1,3,1,1,2,4,3,1,4,1,3,1,3,6,1,8,2,2,3
2019-07-11 07:00:00,3,5,1,2,1,9,2,2,3,1,1,1,4,1,4,2,4,2,3,5,1,9,5,1,4
2019-07-11 08:00:00,3,2,1,2,1,7,4,2,3,1,1,3,4,2,5,6,2,3,2,6,1,8,2,1,2
2019-07-11 09:00:00,3,2,1,4,1,6,5,3,2,1,2,3,4,3,7,6,2,4,1,6,1,6,4,3,3
2019-07-11 10:00:00,1,2,1,3,1,9,5,4,1,1,1,3,6,1,7,5,3,3,2,7,1,5,3,2,4
2019-07-11 11:00:00,2,2,2,2,1,9,4,6,2,1,1,1,6,1,6,5,3,3,1,8,1,7,3,3,4
2019-07-11 12:00:00,2,2,1,3,2,9,2,6,0,1,4,3,6,3,7,9,6,3,2,8,1,0,6,3,2
2019-07-11 13:00:00,3,4,1,2,3,9,3,3,0,3,1,5,8,2,6,7,3,1,3,7,1,0,5,5,2
2019-07-11 14:00:00,4,2,2,5,1,0,4,4,2,3,2,5,7,2,6,6,5,4,5,7,2,0,5,4,4
2019-07-11 15:00:00,4,2,1,5,2,0,3,6,3,3,4,8,4,1,6,5,5,5,5,5,3,0,7,5,5
2019-07-11 16:00:00,3,3,1,2,3,0,3,4,4,1,3,4,2,3,6,4,5,4,3,7,1,0,5,3,2
2019-07-11 17:00:00,1,1,3,4,5,0,3,5,3,1,5,3,3,2,8,4,5,3,3,6,3,0,7,4,2
2019-07-11 18:00:00,3,2,2,3,4,7,4,3,3,3,3,3,6,2,9,5,3,1,2,5,2,0,6,3,1
2019-07-11 19:00:00,3,3,2,4,3,0,4,2,3,2,1,5,7,2,6,2,2,1,2,11,1,0,5,2,2
2019-07-11 20:00:00,4,4,1,6,6,12,3,4,2,2,2,4,6,3,5,1,2,1,1,17,2,0,4,5,2
2019-07-11 21:00:00,3,3,1,8,3,9,2,5,1,2,1,4,5,2,8,3,3,1,2,6,1,0,3,2,3
2019-07-11 22:00:00,2,2,1,6,2,9,3,4,3,1,3,4,3,2,6,3,2,1,2,6,1,0,3,2,2
2019-07-11 23:00:00,2,3,1,5,4,9,2,6,1,1,2,4,5,1,6,5,1,1,3,5,4,0,1,1,2
2019-07-12 00:00:00,2,2,1,3,6,10,2,4,4,1,1,4,6,1,5,4,1,1,1,5,1,0,2,2,2
2019-07-12 01:00:00,1,2,1,2,1,0,2,1,4,1,2,3,6,1,6,2,5,1,1,6,1,0,2,2,3
2019-07-12 02:00:00,3,4,1,3,1,8,5,2,4,2,2,2,5,2,5,1,3,1,3,6,1,0,2,2,4
2019-07-12 03:00:00,2,4,3,2,1,8,4,2,5,2,2,3,4,5,6,1,2,1,3,8,4,0,3,2,5
2019-07-12 04:00:00,3,4,1,5,3,8,3,4,4,1,2,4,4,5,6,2,1,1,4,6,2,0,3,3,3
2019-07-12 05:00:00,4,4,1,4,4,7,2,4,5,1,3,5,5,4,5,5,2,2,5,9,2,0,5,2,2
2019-07-12 06:00:00,4,4,1,4,2,8,4,6,4,2,3,6,7,3,9,3,2,2,5,12,2,0,3,3,3
2019-07-12 07:00:00,5,2,2,5,1,10,4,8,5,1,4,7,7,3,8,7,4,4,6,9,5,0,5,5,5
2019-07-12 08:00:00,5,5,2,6,7,13,5,7,4,1,5,8,6,5,9,9,9,4,6,8,7,0,6,5,5
2019-07-12 09:00:00,5,9,1,5,7,17,5,12,4,4,8,7,8,5,8,8,17,6,6,12,7,0,6,6,7
2019-07-12 10:00:00,5,7,7,11,5,17,10,9,8,8,3,11,0,8,8,16,8,7,7,15,7,0,6,6,4
2019-07-12 11:00:00,12,10,8,16,8,17,12,10,9,8,10,11,13,14,15,16,16,6,8,12,13,0,13,10,13
2019-07-12 12:00:00,10,11,11,15,6,20,12,9,14,6,0,11,13,14,12,15,18,10,12,10,9,0,11,10,14
2019-07-12 13:00:00,9,13,8,12,5,17,9,10,12,6,6,11,8,8,9,13,3,11,14,18,11,0,14,14,16
2019-07-12 14:00:00,10,12,9,14,5,15,8,9,8,6,13,11,9,5,10,11,6,8,15,15,13,0,12,11,16
2019-07-12 15:00:00,12,9,10,12,6,19,7,10,8,0,11,14,8,7,16,17,6,9,14,17,16,0,12,13,10
2019-07-12 16:00:00,14,14,10,14,8,15,12,9,13,9,12,15,12,7,16,17,15,10,14,17,12,0,10,12,8
2019-07-12 17:00:00,13,14,16,12,11,16,11,8,16,8,13,17,12,10,12,19,15,8,14,16,15,0,14,11,11
2019-07-12 18:00:00,12,16,13,16,9,16,11,10,16,10,14,13,9,9,13,12,13,9,13,14,13,0,15,13,15
2019-07-12 19:00:00,12,16,15,12,8,14,10,8,14,10,12,13,11,7,11,10,11,10,11,14,11,0,10,12,15
2019-07-12 20:00:00,11,15,15,17,9,17,11,10,18,8,11,12,14,8,10,10,11,9,12,19,13,0,9,11,12
2019-07-12 21:00:00,11,16,17,23,0,19,9,14,18,6,12,14,13,16,14,7,14,11,11,18,13,0,17,12,10
2019-07-12 22:00:00,11,15,14,22,19,28,13,15,16,6,12,15,11,14,16,13,12,8,14,19,13,0,12,11,9
2019-07-12 23:00:00,13,17,14,18,18,23,13,14,15,11,16,16,17,14,16,20,12,10,14,28,16,0,13,13,11
2019-07-13 00:00:00,14,17,14,18,21,23,13,15,15,10,15,17,19,20,20,19,14,13,17,27,16,0,14,13,11
2019-07-13 01:00:00,16,16,16,20,10,23,20,17,16,13,14,18,17,22,23,21,11,12,16,18,16,0,15,15,12
2019-07-13 02:00:00,15,18,20,18,18,31,18,16,19,22,18,20,18,21,20,27,23,23,17,25,18,0,17,15,14
2019-07-13 03:00:00,16,18,20,19,22,34,22,16,22,22,21,19,19,24,24,28,17,18,17,23,22,0,17,15,17
2019-07-13 04:00:00,15,19,21,20,17,30,27,16,21,15,20,20,25,16,22,32,28,19,20,29,19,0,16,17,21
2019-07-13 05:00:00,14,18,21,20,18,27,23,15,21,15,0,22,24,26,22,28,18,16,21,26,20,0,17,16,16
2019-07-13 06:00:00,15,18,20,20,24,30,23,19,21,16,18,22,22,24,22,29,23,18,20,25,20,0,16,17,13
2019-07-13 07:00:00,15,18,21,23,20,28,25,20,22,17,19,22,26,24,23,32,25,15,19,27,19,0,16,16,16
2019-07-13 08:00:00,14,19,21,21,26,33,26,16,26,21,18,28,21,29,27,28,22,20,21,30,23,0,18,19,13
2019-07-13 09:00:00,15,17,23,22,21,32,27,15,18,23,19,28,31,32,25,29,25,17,17,29,23,0,17,21,15
2019-07-13 10:00:00,16,18,22,22,23,35,26,17,24,24,19,22,27,32,25,24,25,19,20,29,22,0,19,20,19
2019-07-13 11:00:00,19,23,25,26,25,32,24,19,27,24,22,26,31,31,30,30,30,18,23,32,24,0,20,22,26
2019-07-13 12:00:00,23,30,31,30,18,35,32,19,32,27,27,30,33,30,27,31,31,19,26,28,27,0,24,26,32
2019-07-13 13:00:00,25,30,32,27,27,41,24,20,31,25,31,25,31,32,31,31,31,22,26,25,30,0,27,25,29
2019-07-13 14:00:00,24,31,31,25,24,35,25,20,34,27,29,26,26,27,26,36,26,19,22,24,28,0,24,25,28
2019-07-13 15:00:00,25,31,34,28,22,31,23,21,34,27,29,26,28,27,26,0,30,20,23,26,28,0,25,24,26
2019-07-13 16:00:00,25,28,29,34,26,38,29,21,34,25,28,28,35,27,26,34,24,15,29,31,29,0,24,24,24
2019-07-13 17:00:00,25,27,29,33,24,34,35,24,35,25,32,31,30,33,30,37,29,24,35,35,33,0,28,26,27
2019-07-13 18:00:00,30,32,38,31,26,37,32,26,35,26,32,34,35,30,27,36,29,25,32,40,36,0,29,28,30
2019-07-13 19:00:00,30,33,35,31,26,46,32,24,37,26,34,36,27,34,31,43,28,23,34,46,39,0,31,29,31
2019-07-13 20:00:00,30,38,33,38,25,44,34,23,39,26,33,32,28,39,23,38,32,28,31,32,39,0,30,29,28
2019-07-13 21:00:00,26,38,38,31,38,42,21,25,38,28,34,28,29,36,24,27,35,22,25,32,34,0,30,28,29
2019-07-13 22:00:00,21,34,39,29,22,42,23,24,38,32,33,25,30,34,20,27,35,19,28,32,36,0,29,28,29
2019-07-13 23:00:00,23,30,37,29,27,43,21,26,37,32,31,28,29,41,20,32,28,25,32,34,32,0,24,25,29
2019-07-14 00:00:00,21,29,34,24,37,38,30,25,40,0,29,26,27,32,31,44,34,28,25,33,31,0,22,23,25
2019-07-14 01:00:00,27,30,33,20,22,37,34,28,42,30,28,30,26,36,34,48,29,27,22,27,29,0,24,22,27
2019-07-14 02:00:00,25,31,33,23,32,39,38,27,39,31,29,37,27,35,37,45,31,37,25,36,27,0,23,24,24
2019-07-14 03:00:00,23,30,33,29,29,48,43,27,39,33,31,39,31,35,37,43,31,37,40,50,27,0,24,25,25
2019-07-14 04:00:00,30,33,33,34,28,48,43,28,38,33,28,38,31,36,37,56,37,39,41,48,24,0,21,23,26
2019-07-14 05:00:00,33,33,36,33,33,42,44,32,35,29,27,37,34,39,40,57,35,40,41,46,24,0,25,24,29
2019-07-14 06:00:00,31,31,34,33,39,44,48,34,35,32,28,36,38,38,43,56,33,39,42,49,27,0,23,29,29
2019-07-14 07:00:00,33,34,33,43,36,48,57,40,37,34,0,40,36,39,41,60,40,38,46,53,38,0,23,33,26
2019-07-14 08:00:00,33,35,33,43,41,53,52,37,36,33,29,45,37,39,41,60,36,46,48,57,46,0,24,35,23
2019-07-14 09:00:00,40,35,32,47,46,49,54,39,34,33,34,46,47,42,45,65,38,40,42,58,50,0,29,33,28
2019-07-14 10:00:00,31,37,33,46,42,45,47,33,35,36,32,41,49,42,45,60,34,39,41,57,35,0,27,37,29
2019-07-14 11:00:00,30,38,30,44,45,53,54,34,33,27,32,41,44,45,44,51,33,38,37,48,40,0,31,35,31
2019-07-14 12:00:00,31,36,36,43,39,45,54,32,31,33,35,42,46,49,39,50,34,37,39,51,39,0,31,32,34
2019-07-14 13:00:00,36,37,39,43,41,46,53,33,37,34,37,37,41,43,42,40,30,28,41,40,37,0,31,33,32
2019-07-14 14:00:00,34,39,42,53,32,40,39,32,39,35,38,42,39,36,38,45,33,26,44,43,40,0,30,29,29
2019-07-14 15:00:00,38,33,39,64,32,52,46,34,43,35,42,43,52,47,37,47,37,28,59,50,48,0,36,39,31
2019-07-14 16:00:00,41,42,43,46,30,51,49,31,40,19,55,43,39,46,40,48,37,30,41,39,57,0,44,46,44
2019-07-14 17:00:00,39,43,39,41,30,44,39,29,33,19,47,35,36,33,29,33,29,28,34,32,48,0,38,39,40
2019-07-14 18:00:00,30,26,25,45,33,34,34,35,25,0,27,40,33,35,30,29,20,17,42,39,33,0,27,31,23
2019-07-14 19:00:00,28,26,36,48,38,35,36,39,25,21,30,49,36,37,41,36,23,23,46,42,36,0,32,31,24
2019-07-14 20:00:00,39,35,41,42,31,39,38,34,32,21,36,48,35,35,41,47,23,24,42,50,46,0,37,36,27
2019-07-14 21:00:00,37,30,45,38,28,48,35,35,50,38,40,41,35,38,30,42,32,32,39,44,44,0,36,33,25
2019-07-14 22:00:00,33,35,45,38,36,48,38,33,49,33,35,38,35,41,37,45,35,32,38,58,39,0,31,32,31
2019-07-14 23:00:00,32,38,42,36,41,50,39,32,47,32,34,40,33,36,37,60,32,29,42,57,41,0,31,30,30
2019-07-15 00:00:00,31,40,38,31,35,48,44,28,48,32,33,38,35,39,38,59,32,37,38,49,38,0,28,28,29
2019-07-15 01:00:00,39,36,37,32,25,45,44,28,47,33,31,35,28,36,36,54,36,39,32,41,42,0,26,28,28
2019-07-15 02:00:00,35,30,36,26,31,45,34,28,44,33,33,34,28,36,36,65,39,38,30,42,35,0,27,25,27
2019-07-15 03:00:00,35,26,38,29,35,22,41,30,43,30,33,37,28,35,36,64,19,42,33,48,37,0,28,27,12
2019-07-15 04:00:00,31,25,35,35,38,11,42,32,36,30,13,38,40,35,38,60,16,38,36,45,35,0,25,28,9
2019-07-15 05:00:00,34,28,25,41,36,27,46,34,24,30,15,42,42,34,41,60,16,36,43,51,38,0,22,32,13
2019-07-15 06:00:00,33,26,18,51,38,28,0,35,20,20,23,41,48,28,41,56,14,36,56,65,38,0,20,27,16
