build_y,year,month,day,dong,price,apt_nm,size,jibun,ji_code,floor
1999,2014,2,8, 청담동,"    57,500",삼성청담공원아파트,59.93,60,11680,9
2005,2014,2,11, 청담동,"    35,000",휴먼스타빌,39.95,5-25,11680,6
2006,2014,2,11, 청담동,"    88,500",청담e-편한세상(현진),100.53,15-21,11680,10
2004,2014,2,11, 청담동,"   102,000",대우유로카운티,121.48,50-5,11680,7
1999,2014,2,11, 청담동,"    81,000",삼성청담공원아파트,107.22,60,11680,8
1999,2014,2,11, 청담동,"    91,500",청담우방,118.47,43,11680,15
1993,2014,2,11, 청담동,"    49,000",구산,59.4,128-1,11680,5
1999,2014,2,12, 청담동,"    92,000",삼성청담아파트,114.83,42,11680,11
1999,2014,2,14, 청담동,"    60,000",삼성청담아파트,59.99,42,11680,17
1981,2014,2,15, 청담동,"    94,500",청담삼익아파트,109.49,134-15,11680,1
1981,2014,2,15, 청담동,"    90,000",청담삼익아파트,109.49,134-15,11680,1
1992,2014,2,18, 청담동,"   139,500",래미안청담로이뷰,110.2,134,11680,15
1999,2014,2,19, 청담동,"    53,000",청담현대3차아파트,59.95,127-31,11680,2
1992,2014,2,20, 청담동,"   129,000",청담아이파크,110.13,130,11680,5
1983,2014,2,20, 청담동,"   138,000",현대_아파트,159.08,75-1,11680,4
1988,2014,2,20, 청담동,"    67,000",현대아파트,84.92,23,11680,13
1984,2014,2,20, 청담동,"    87,250",진흥아파트,109.31,65,11680,13
2004,2014,2,21, 청담동,"   106,800",대우유로카운티,121.48,50-5,11680,9
1980,2014,2,21, 청담동,"   106,500",청담삼익아파트,105.58,134-15,11680,11
1980,2014,2,23, 청담동,"   108,500",청담삼익아파트,104.63,134-15,11680,9
2012,2014,2,24, 청담동,"   150,000",청담자이,89.356,134-38,11680,11
2005,2014,2,24, 청담동,"    38,850",휴먼스타빌,35.905,5-25,11680,17
2003,2014,2,25, 청담동,"   120,000",아노스카운트빌라트,178.36,90-17,11680,5
1999,2014,2,25, 청담동,"    60,000",삼환,84.98,10,11680,2
2003,2014,2,25, 청담동,"   336,000",상지카일룸,244.46,128,11680,4
2006,2014,2,25, 청담동,"    94,000",청담2차e-편한세상,113.21,14,11680,2
2003,2014,2,26, 청담동,"    96,800",한신오페라하우스,134.91,35-47,11680,3
1981,2014,2,26, 청담동,"   139,500",청담삼익아파트,138.51,134-15,11680,5
1994,2014,2,27, 청담동,"    75,000",청강(건영),84.595,108,11680,15
2009,2014,2,28, 청담동,"   450,000",상지리츠빌카일룸3차,254.96,129-16,11680,13
1994,2014,2,28, 청담동,"    74,000",청강(건영),84.595,108,11680,13
2007,2014,2,28, 청담동,"    79,000",청담3차이편한세상,84.97,44-21,11680,2
1981,2014,2,28, 청담동,"   163,000",청담삼익아파트,161.75,134-15,11680,9
2010,2014,2,28, 청담동,"   300,000",마크힐스이스트윙,192.86,130-7,11680,4
1980,2014,2,28, 청담동,"   104,000",청담삼익아파트,105.58,134-15,11680,3
1997,2014,2,28, 청담동,"   131,000",삼호빌라B,195.14,113-23,11680,1
1981,2014,2,3, 삼성동,"   108,500",상아아파트,121.09,19-4,11680,12
1983,2014,2,4, 삼성동,"    88,000",상아3,106,22,11680,2
1981,2014,2,4, 삼성동,"    63,500",상아아파트,71.93,19-4,11680,2
2004,2014,2,4, 삼성동,"    77,000",미켈란147,84.86,147-2,11680,15
2001,2014,2,5, 삼성동,"    51,850",한일,55.34,48,11680,14
1992,2014,2,5, 삼성동,"    79,000",청구아파트,84.99,78-4,11680,4
2004,2014,2,5, 삼성동,"    48,000",LG선릉에클라트(B),56.87,142-3,11680,14
2003,2014,2,5, 삼성동,"    57,500",삼성리치빌1,84.98,52-9,11680,6
2007,2014,2,6, 삼성동,"   113,000",롯데캐슬프레미어,101.81,11,11680,4
2008,2014,2,7, 삼성동,"   100,000",삼성동힐스테이트 1단지,84.236,16-2,11680,11
2008,2014,2,7, 삼성동,"   137,000",삼성동힐스테이트 1단지,114.463,16-2,11680,4
2001,2014,2,7, 삼성동,"    54,000",한일,61.23,48,11680,8
2007,2014,2,8, 삼성동,"   101,500",롯데캐슬프레미어,84.465,11,11680,8
1981,2014,2,8, 삼성동,"    64,500",상아아파트,71.93,19-4,11680,4
1998,2014,2,8, 삼성동,"    67,000",삼성풍림2차아파트,93.78,104,11680,2
1998,2014,2,9, 삼성동,"    50,200",삼성동한솔아파트,58.57,4-6,11680,12
1999,2014,2,9, 삼성동,"    85,000",현대아파트 101동,114.837,6,11680,1
2008,2014,2,10, 삼성동,"   105,000",삼성동힐스테이트 1단지,84.503,16-2,11680,22
2004,2014,2,10, 삼성동,"   220,000",아이파크,156.857,87,11680,2
2008,2014,2,10, 삼성동,"    94,900",현대힐스테이트 2단지,84.236,50,11680,4
1981,2014,2,10, 삼성동,"    65,000",상아아파트,71.93,19-4,11680,8
1997,2014,2,12, 삼성동,"    17,000",호산프라자,29.4,37,11680,8
1998,2014,2,12, 삼성동,"    53,750",풍림(1차),59.7,106,11680,4
1981,2014,2,12, 삼성동,"    63,500",상아아파트,71.93,19-4,11680,2
2004,2014,2,12, 삼성동,"   220,000",아이파크,145.046,87,11680,16
2000,2014,2,12, 삼성동,"    82,500",삼성동롯데아파트,91.77,17,11680,6
1998,2014,2,12, 삼성동,"    52,000",삼성풍림2차아파트,59.94,104,11680,6
2004,2014,2,13, 삼성동,"   158,000",삼성동중앙하이츠빌리지,152.98,14-1,11680,10
2005,2014,2,13, 삼성동,"   125,000",레미안삼성1차(104),125.8,104-10,11680,8
1992,2014,2,14, 삼성동,"    81,500",청구아파트,84.99,78-4,11680,9
2008,2014,2,14, 삼성동,"   103,800",삼성동힐스테이트 1단지,84.503,16-2,11680,13
2007,2014,2,15, 삼성동,"   138,000",롯데캐슬프레미어,121.931,11,11680,5
2008,2014,2,15, 삼성동,"   105,000",삼성동힐스테이트 1단지,84.236,16-2,11680,22
2008,2014,2,16, 삼성동,"   109,000",삼성동힐스테이트 1단지,84.236,16-2,11680,11
1998,2014,2,18, 삼성동,"    77,800",서광아파트,84.93,2,11680,2
2006,2014,2,18, 삼성동,"    75,700",래미안삼성1차,84.8,103-22,11680,1
1998,2014,2,19, 삼성동,"    48,800",삼성동한솔아파트,58.57,4-6,11680,5
1981,2014,2,19, 삼성동,"    63,000",상아아파트,71.93,19-4,11680,1
2003,2014,2,19, 삼성동,"    73,000",금호어울림,92.16,102-2,11680,2
2003,2014,2,19, 삼성동,"    96,000",쌍용플래티넘,152.25,117,11680,17
1998,2014,2,19, 삼성동,"    59,000",서광아파트,59.67,2,11680,1
2007,2014,2,19, 삼성동,"   145,000",롯데캐슬프레미어,121.931,11,11680,20
1981,2014,2,20, 삼성동,"    80,000",상아아파트,91.54,19-4,11680,1
2007,2014,2,20, 삼성동,"   233,000",롯데캐슬프레미어,176.613,11,11680,15
2004,2014,2,20, 삼성동,"    27,000",LG선릉에클라트(B),36.47,142-3,11680,12
2008,2014,2,20, 삼성동,"    93,000",삼성동힐스테이트 1단지,84.236,16-2,11680,3
2008,2014,2,20, 삼성동,"    45,900",삼성동힐스테이트 1단지,31.402,16-2,11680,13
1981,2014,2,20, 삼성동,"    89,000",홍실아파트,94.26,79,11680,10
2010,2014,2,20, 삼성동,"    84,400",삼성동신도브래뉴,124.038,121-38,11680,6
2000,2014,2,21, 삼성동,"    59,500",강변삼부아파트,81.943,99-12,11680,2
2001,2014,2,21, 삼성동,"    65,500",한일,80.29,48,11680,10
1999,2014,2,22, 삼성동,"    56,500",현대아파트 101동,59.83,6,11680,3
2008,2014,2,24, 삼성동,"   105,000",현대힐스테이트 2단지,84.236,50,11680,14
1996,2014,2,24, 삼성동,"    57,500",석탑아파트101동,84.6,3-3,11680,1
2006,2014,2,25, 삼성동,"   112,000",래미안삼성1차,114.12,103-22,11680,11
1981,2014,2,26, 삼성동,"   114,000",상아아파트,121.09,19-4,11680,7
2004,2014,2,26, 삼성동,"    77,300",삼성동중앙하이츠빌리지,59.92,14-1,11680,8
1981,2014,2,26, 삼성동,"    67,000",상아아파트,71.93,19-4,11680,7
1981,2014,2,27, 삼성동,"   103,800",홍실아파트,108.06,79,11680,6
2007,2014,2,27, 삼성동,"   105,000",롯데캐슬프레미어,84.465,11,11680,16
1996,2014,2,27, 삼성동,"    61,500",푸른솔아파트1동,84.9,4-3,11680,3
2008,2014,2,27, 삼성동,"    90,000",삼성동힐스테이트 1단지,84.503,16-2,11680,3
2006,2014,2,27, 삼성동,"    89,000",블루밍하우스,150.89,64-4,11680,2
1998,2014,2,28, 삼성동,"    62,000",서광아파트,59.67,2,11680,5
2004,2014,2,28, 삼성동,"   300,000",아이파크,195.388,87,11680,4
1979,2014,2,4, 대치동,"    83,000",은마,76.79,316,11680,3
1983,2014,2,4, 대치동,"   109,500",선경1차(1동-7동),84.35,506,11680,10
2000,2014,2,4, 대치동,"   102,700",대치삼성,97.35,1014-3,11680,13
1979,2014,2,4, 대치동,"    95,000",은마,84.43,316,11680,9
1999,2014,2,4, 대치동,"    54,000",대치현대,59.82,974,11680,13
1983,2014,2,5, 대치동,"   103,000",한보미도맨션1,84.48,511,11680,10
1979,2014,2,5, 대치동,"    83,000",은마,76.79,316,11680,10
1983,2014,2,5, 대치동,"   146,500",한보미도맨션1,128.01,511,11680,8
2000,2014,2,5, 대치동,"    64,000",대치삼성,59.88,1014-3,11680,11
1999,2014,2,6, 대치동,"    84,000",대치현대,85,974,11680,8
1983,2014,2,6, 대치동,"    90,000",쌍용대치2,84.49,65,11680,14
1984,2014,2,6, 대치동,"    85,000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,63,11680,2
1979,2014,2,7, 대치동,"    82,500",은마,76.79,316,11680,6
2004,2014,2,7, 대치동,"    24,000",테헤란로대우아이빌(891-6),35.51,891-6,11680,14
1979,2014,2,8, 대치동,"    85,000",은마,76.79,316,11680,4
1983,2014,2,9, 대치동,"    90,000",쌍용대치2,84.49,65,11680,10
1983,2014,2,10, 대치동,"   152,000",개포우성1,127.61,503,11680,9
2003,2014,2,10, 대치동,"    59,700",풍림아이원1차101동(910-3),84.69,910-3,11680,6
1979,2014,2,10, 대치동,"    81,500",은마,76.79,316,11680,14
2008,2014,2,10, 대치동,"    80,500",대치아이파크,59.96,888,11680,8
1999,2014,2,10, 대치동,"    68,000",대치효성,84.91,988-4,11680,8
2002,2014,2,10, 대치동,"    74,000",롯데캐슬,84.75,893,11680,7
1983,2014,2,10, 대치동,"   116,000",개포우성1,84.81,503,11680,3
2002,2014,2,11, 대치동,"   100,000",롯데캐슬,123.04,893,11680,9
1983,2014,2,11, 대치동,"   160,000",개포우성1,127.61,503,11680,13
1980,2014,2,11, 대치동,"    85,500",은마,76.79,316,11680,2
1980,2014,2,11, 대치동,"    84,800",은마,76.79,316,11680,5
2004,2014,2,12, 대치동,"    28,500",테헤란로대우아이빌(891-6),35.51,891-6,11680,24
1983,2014,2,12, 대치동,"   114,500",개포우성1,84.81,503,11680,10
1979,2014,2,13, 대치동,"    86,500",은마,76.79,316,11680,10
1983,2014,2,14, 대치동,"    89,000","쌍용대치아파트1동, 2동, 3동, 5동, 6동",83.56,66,11680,2
1983,2014,2,14, 대치동,"   138,000",한보미도맨션1,128.01,511,11680,5
1980,2014,2,14, 대치동,"    85,000",은마,76.79,316,11680,11
1999,2014,2,14, 대치동,"    83,500",대치현대,85,974,11680,11
1983,2014,2,14, 대치동,"   136,900",선경1차(1동-7동),117.7,506,11680,7
1984,2014,2,14, 대치동,"    85,000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,63,11680,11
2005,2014,2,14, 대치동,"   188,000",동부센트레빌,145.83,670,11680,25
2008,2014,2,14, 대치동,"   120,000",롯데캐슬리베,121.0894,1025,11680,4
1985,2014,2,15, 대치동,"   219,000",한보미도맨션2,190.47,511,11680,8
1980,2014,2,15, 대치동,"    85,000",은마,76.79,316,11680,13
2005,2014,2,15, 대치동,"   239,000",동부센트레빌,161.47,670,11680,21
2000,2014,2,15, 대치동,"   103,000",대치삼성,97.35,1014-3,11680,15
2003,2014,2,15, 대치동,"    20,750",아름빌(889-74),30.46,889-74,11680,5
2005,2014,2,15, 대치동,"   218,000",동부센트레빌,161.47,670,11680,9
2005,2014,2,16, 대치동,"   185,000",동부센트레빌,145.83,670,11680,19
1984,2014,2,17, 대치동,"    83,000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,63,11680,10
2004,2014,2,18, 대치동,"    47,500",대치동우정에쉐르1,79.07,891-28,11680,7
1985,2014,2,18, 대치동,"   130,000",한보미도맨션2,115.05,511,11680,6
1980,2014,2,19, 대치동,"    72,000",은마,76.79,316,11680,12
2008,2014,2,19, 대치동,"   119,500",롯데캐슬리베,121.0894,1025,11680,17
1979,2014,2,20, 대치동,"    86,000",은마,76.79,316,11680,13
1983,2014,2,21, 대치동,"   147,000",개포우성1,127.61,503,11680,11
1999,2014,2,21, 대치동,"    81,500",대치현대,85,974,11680,4
1983,2014,2,22, 대치동,"   167,000",한보미도맨션1,161.36,511,11680,4
2005,2014,2,22, 대치동,"   230,000",동부센트레빌,161.47,670,11680,16
2003,2014,2,22, 대치동,"    24,700",대우아이빌멤버스(891-26),35.796,891-26,11680,6
1985,2014,2,22, 대치동,"   113,900",선경2차(8동-12동),84.55,506,11680,8
2000,2014,2,22, 대치동,"    62,800",대치삼성,59.88,1014-3,11680,8
1980,2014,2,22, 대치동,"    88,000",은마,76.79,316,11680,8
2008,2014,2,23, 대치동,"   180,000",대치아이파크,149.78,888,11680,16
2005,2014,2,23, 대치동,"   175,500",동부센트레빌,121.74,670,11680,10
2005,2014,2,24, 대치동,"   182,000",동부센트레빌,145.83,670,11680,21
1999,2014,2,24, 대치동,"    55,000",대치현대,59.82,974,11680,15
1983,2014,2,24, 대치동,"   103,000",한보미도맨션1,84.48,511,11680,7
2000,2014,2,24, 대치동,"   103,000",대치삼성,97.35,1014-3,11680,22
1980,2014,2,25, 대치동,"    88,000",은마,76.79,316,11680,13
2008,2014,2,26, 대치동,"    80,500",대치아이파크,59.96,888,11680,17
1983,2014,2,26, 대치동,"   140,000",한보미도맨션1,128.01,511,11680,3
1983,2014,2,27, 대치동,"   114,000",개포우성1,84.81,503,11680,3
2004,2014,2,27, 대치동,"    24,500",대우아이빌명문가(891-23),33.06,891-23,11680,8
1983,2014,2,27, 대치동,"   140,000",선경1차(1동-7동),136.68,506,11680,1
1999,2014,2,28, 대치동,"    80,000",대치현대,85,974,11680,15
2008,2014,2,28, 대치동,"    79,000",대치아이파크,59.96,888,11680,4
2004,2014,2,5, 신사동,"   232,000",중앙하이츠파크,184.02,632,11680,12
1996,2014,2,10, 신사동,"    56,700",신성아파트 101동,59.67,622,11680,7
2004,2014,2,10, 신사동,"    84,200",압구정케이씨씨(622-1),107.75,622-1,11680,11
2003,2014,2,10, 신사동,"    49,500",한양,94.86,556-29,11680,4
2004,2014,2,12, 신사동,"   264,000",중앙하이츠파크,213.05,632,11680,13
1998,2014,2,24, 신사동,"    42,000",로데오현대,55.08,658,11680,2
2004,2014,2,3, 논현동,"    95,000",스위트캐슬레지던스,143.28,55,11680,1
1997,2014,2,3, 논현동,"    33,900",신동아(22),35.73,22,11680,10
2003,2014,2,5, 논현동,"    52,700",지고하임(102동),77.61,44-9,11680,1
2002,2014,2,5, 논현동,"    60,000",논현베르빌,111.08,214-2,11680,10
2003,2014,2,6, 논현동,"    86,000",동부센트레빌,114.498,275,11680,18
2007,2014,2,8, 논현동,"    59,000",논현동월드메르디앙,84.9914,212-13,11680,2
2005,2014,2,8, 논현동,"    54,000",학동,107.86,217-34,11680,3
2005,2014,2,9, 논현동,"    82,300",e-편한세상,129.1841,195-1,11680,7
1986,2014,2,10, 논현동,"    64,000",동현아파트 1~6,84.92,105,11680,2
1986,2014,2,10, 논현동,"    69,500",동현아파트 1~6,84.92,105,11680,12
2004,2014,2,10, 논현동,"   200,000",동양파라곤,158.91,245,11680,10
2004,2014,2,11, 논현동,"    64,300",두산위브1단지,84.993,252-1,11680,4
2004,2014,2,13, 논현동,"    29,100",마일스디오빌,36.29,58-2,11680,7
1996,2014,2,14, 논현동,"    40,000",쌍용,59.91,103,11680,11
2004,2014,2,14, 논현동,"    28,000",마일스디오빌,36.29,58-2,11680,4
1996,2014,2,14, 논현동,"    52,000",쌍용,84.87,103,11680,9
2004,2014,2,18, 논현동,"    28,400",마일스디오빌,36.29,58-2,11680,5
1985,2014,2,18, 논현동,"    95,000",동현아파트 1~6,119.67,105,11680,6
1996,2014,2,19, 논현동,"    21,500",거평프리젠,32.835,196,11680,7
2003,2014,2,21, 논현동,"    55,000",지고하임(101동),80.4,44-8,11680,4
2004,2014,2,21, 논현동,"    61,250",한진로즈힐,84.94,105-4,11680,4
1985,2014,2,22, 논현동,"    69,500",동현아파트 1~6,84.92,105,11680,5
1997,2014,2,24, 논현동,"    66,000",신동아(22),84.52,22,11680,13
2007,2014,2,25, 논현동,"    59,500",논현동월드메르디앙,84.9954,212-13,11680,3
2002,2014,2,25, 논현동,"    42,000",라이헤스빌,82.67,109-9,11680,4
1997,2014,2,25, 논현동,"    65,700",신동아(22),84.52,22,11680,11
1997,2014,2,25, 논현동,"    66,800",신동아(22),84.52,22,11680,8
2006,2014,2,27, 논현동,"    59,000",논현프라임아파트,122.44,196-4,11680,4
1997,2014,2,27, 논현동,"    56,500",신동아(22),84.52,22,11680,1
1996,2014,2,28, 논현동,"    23,000",거평프리젠,39.035,196,11680,4
1977,2014,2,3, 압구정동,"   130,000","현대5차(71,72동)",82.23,455,11680,14
1976,2014,2,3, 압구정동,"   144,600","현대1차(12,13,21,22,31,32,33동)",131.48,369-1,11680,7
1982,2014,2,3, 압구정동,"   210,000",신현대12차,182.95,434,11680,8
1984,2014,2,4, 압구정동,"   232,000",한양8(81동한개동),204.64,510,11680,10
1982,2014,2,5, 압구정동,"   195,000",신현대9차,152.39,426,11680,12
1976,2014,2,5, 압구정동,"   104,000",현대3차(61~64동),82.5,443,11680,9
1982,2014,2,6, 압구정동,"   129,000",신현대9차,109.24,426,11680,7
1982,2014,2,6, 압구정동,"   210,000",신현대12차,182.95,434,11680,7
1978,2014,2,6, 압구정동,"   109,000",한양4,101.09,486,11680,9
1977,2014,2,7, 압구정동,"    72,000",한양1차(영동한양),49.98,490,11680,2
1978,2014,2,10, 압구정동,"   112,000",한양4,101.09,486,11680,8
1977,2014,2,11, 압구정동,"   135,000","현대5차(71,72동)",82.23,455,11680,14
1979,2014,2,11, 압구정동,"   188,000","현대7차(73~77,82,85동)",144.2,456,11680,5
1978,2014,2,11, 압구정동,"   198,000",한양4,208.65,486,11680,2
1976,2014,2,11, 압구정동,"   115,000",현대3차(61~64동),82.5,443,11680,6
1976,2014,2,13, 압구정동,"   150,000","현대1차(12,13,21,22,31,32,33동)",131.48,369-1,11680,8
1978,2014,2,14, 압구정동,"   205,000",한양2,175.92,493,11680,8
1980,2014,2,15, 압구정동,"   119,300",한양6,106.71,484,11680,6
1980,2014,2,15, 압구정동,"   163,500",한양6,154.12,484,11680,5
1978,2014,2,15, 압구정동,"   109,000",한양4,101.09,486,11680,2
1978,2014,2,17, 압구정동,"   178,000",한양2,147.41,493,11680,4
1976,2014,2,17, 압구정동,"   170,000","현대2차(10,11,20,23,24,25동)",160.28,369-1,11680,1
1976,2014,2,17, 압구정동,"   231,000","현대1차(12,13,21,22,31,32,33동)",196.21,369-1,11680,5
1984,2014,2,18, 압구정동,"   220,000",한양8(81동한개동),210.1,510,11680,4
1987,2014,2,18, 압구정동,"    94,000",미성2차,74.4,397,11680,17
1978,2014,2,18, 압구정동,"   113,000",한양4,101.09,486,11680,4
1982,2014,2,19, 압구정동,"   185,000",신현대12차,155.52,434,11680,3
1978,2014,2,20, 압구정동,"   206,000",한양4,208.65,486,11680,11
1987,2014,2,20, 압구정동,"   130,000","현대14차(203,204,205,206동)",84.98,447,11680,11
1982,2014,2,20, 압구정동,"   167,000",신현대12차,155.52,434,11680,1
1982,2014,2,20, 압구정동,"   123,000",신현대9차,108.88,426,11680,2
1977,2014,2,21, 압구정동,"    89,900",한양1차(영동한양),63.87,490,11680,12
1981,2014,2,21, 압구정동,"   129,000",한양7,106.22,528,11680,7
1976,2014,2,22, 압구정동,"   180,000","현대2차(10,11,20,23,24,25동)",160.29,369-1,11680,1
1978,2014,2,22, 압구정동,"   178,000","현대6차(78~81,83,84,86,87동)",144.7,456,11680,8
1978,2014,2,22, 압구정동,"   175,000","현대6차(78~81,83,84,86,87동)",144.2,456,11680,3
1976,2014,2,22, 압구정동,"   190,000","현대1차(12,13,21,22,31,32,33동)",161.19,369-1,11680,12
1983,2014,2,22, 압구정동,"   226,500",신현대11차,183.41,433,11680,3
1979,2014,2,22, 압구정동,"   200,000","현대7차(73~77,82,85동)",157.36,456,11680,8
1978,2014,2,22, 압구정동,"   143,000",한양3,116.94,489,11680,4
1982,2014,2,22, 압구정동,"   179,500","현대10차(201,202동)",151.93,436,11680,4
1987,2014,2,24, 압구정동,"   115,900","현대14차(203,204,205,206동)",84.94,447,11680,5
1976,2014,2,24, 압구정동,"   160,500","현대1차(12,13,21,22,31,32,33동)",131.48,369-1,11680,10
1977,2014,2,24, 압구정동,"   104,600",한양1차(영동한양),78.05,490,11680,11
1980,2014,2,24, 압구정동,"   112,000",현대8차(성수현대:91~95동),107.64,481,11680,3
1987,2014,2,24, 압구정동,"    92,000",미성2차,74.4,397,11680,6
1977,2014,2,25, 압구정동,"   107,000",한양1차(영동한양),78.05,490,11680,7
1977,2014,2,25, 압구정동,"    71,700",한양1차(영동한양),49.98,490,11680,1
1978,2014,2,25, 압구정동,"   210,000",한양4,208.65,486,11680,3
1987,2014,2,25, 압구정동,"   133,000","현대14차(203,204,205,206동)",84.98,447,11680,9
1977,2014,2,26, 압구정동,"    79,500",한양1차(영동한양),49.98,490,11680,4
1977,2014,2,26, 압구정동,"   107,000",한양1차(영동한양),78.05,490,11680,3
1982,2014,2,26, 압구정동,"   133,500",신현대9차,111.38,426,11680,4
1977,2014,2,26, 압구정동,"    95,500",한양1차(영동한양),63.87,490,11680,6
1983,2014,2,26, 압구정동,"   226,500",신현대11차,183.41,433,11680,3
1978,2014,2,26, 압구정동,"   183,000","현대6차(78~81,83,84,86,87동)",144.7,456,11680,14
1982,2014,2,27, 압구정동,"   110,000",미성1차,105.65,414,11680,4
1977,2014,2,27, 압구정동,"    90,000",한양1차(영동한양),63.87,490,11680,10
1987,2014,2,27, 압구정동,"    93,000",미성2차,74.4,397,11680,9
1979,2014,2,28, 압구정동,"   200,000","현대7차(73~77,82,85동)",144.2,456,11680,5
1983,2014,2,28, 압구정동,"   209,000",신현대11차,170.81,433,11680,10
1983,2014,2,28, 압구정동,"   193,000",신현대11차,183.41,433,11680,1
1982,2014,2,28, 압구정동,"   190,000",신현대12차,170.38,434,11680,1
2011,2014,2,11, 세곡동,"    52,000",세곡리엔파크(3단지),84.96,516,11680,4
2011,2014,2,22, 세곡동,"    59,950",세곡리엔파크(3단지),84.96,516,11680,5
1993,2014,2,3, 일원동,"    74,500",상록수,74.54,734,11680,3
1987,2014,2,4, 일원동,"    79,000",우성7,83.69,615,11680,7
1993,2014,2,5, 일원동,"    73,000",상록수,74.54,734,11680,2
1994,2014,2,5, 일원동,"    56,500",한솔마을,63.76,731,11680,5
1992,2014,2,6, 일원동,"    38,000",수서,51.76,711,11680,15
1994,2014,2,6, 일원동,"    89,000",샘터마을,101.97,718,11680,10
1994,2014,2,10, 일원동,"    58,500",한솔마을,63.76,731,11680,5
1984,2014,2,10, 일원동,"    70,000",개포한신,107.6,615-1,11680,10
1994,2014,2,11, 일원동,"    87,000",샘터마을,101.97,718,11680,2
1987,2014,2,12, 일원동,"    65,000",현대4,84.96,614,11680,13
1993,2014,2,12, 일원동,"    79,800",상록수,84.95,734,11680,4
1994,2014,2,13, 일원동,"    73,000",푸른마을 아파트 101동~111동,84.93,719,11680,3
1994,2014,2,13, 일원동,"    87,675",샘터마을,101.97,718,11680,3
1994,2014,2,13, 일원동,"    94,500",샘터마을,101.97,718,11680,10
1987,2014,2,15, 일원동,"    70,000",우성7,83.69,615,11680,1
1994,2014,2,15, 일원동,"    78,000",한솔마을,84.73,731,11680,2
1993,2014,2,16, 일원동,"   122,000",목련타운,134.71,716,11680,13
1993,2014,2,20, 일원동,"    75,000",상록수,84.95,734,11680,1
1994,2014,2,20, 일원동,"    68,500",푸른마을 아파트 101동~111동,84.93,719,11680,9
1994,2014,2,20, 일원동,"    52,750",푸른마을 아파트 101동~111동,59.76,719,11680,12
1987,2014,2,20, 일원동,"    76,500",우성7,83.69,615,11680,8
1983,2014,2,20, 일원동,"    70,000",현대사원,61.21,690-2,11680,4
1992,2014,2,21, 일원동,"    30,000",수서,39.98,711,11680,8
1993,2014,2,21, 일원동,"   117,000",목련타운,134.71,716,11680,12
1994,2014,2,21, 일원동,"    79,000",한솔마을,84.73,731,11680,3
1994,2014,2,21, 일원동,"    65,000",한솔마을,63.76,731,11680,3
1994,2014,2,21, 일원동,"    53,000",푸른마을 아파트 101동~111동,59.76,719,11680,7
1994,2014,2,22, 일원동,"    53,200",푸른마을 아파트 101동~111동,59.76,719,11680,6
1994,2014,2,22, 일원동,"    58,000",푸른마을 아파트 101동~111동,59.76,719,11680,13
1993,2014,2,25, 일원동,"    73,000",상록수,74.54,734,11680,3
1993,2014,2,25, 일원동,"    74,800",상록수,74.54,734,11680,3
1994,2014,2,25, 일원동,"    54,500",푸른마을 아파트 101동~111동,59.76,719,11680,5
1984,2014,2,26, 일원동,"    68,000",개포한신,107.6,615-1,11680,2
1994,2014,2,26, 일원동,"    52,700",푸른마을 아파트 101동~111동,59.76,719,11680,11
1994,2014,2,26, 일원동,"    76,000",한솔마을,84.73,731,11680,1
1993,2014,2,26, 일원동,"    70,000",상록수,74.54,734,11680,5
1984,2014,2,27, 일원동,"    59,700",개포한신,82.3,615-1,11680,4
1992,2014,2,3, 수서동,"    28,500",신동아,33.18,736,11680,12
1992,2014,2,3, 수서동,"    37,500",신동아,39.53,736,11680,6
1992,2014,2,5, 수서동,"    62,500",삼익,84.48,708,11680,5
1993,2014,2,5, 수서동,"    59,600",동익,84.46,738,11680,14
1992,2014,2,7, 수서동,"    28,000",신동아,33.18,736,11680,4
1992,2014,2,8, 수서동,"    40,500",신동아,49.96,736,11680,11
1993,2014,2,8, 수서동,"    27,200",까치마을,34.44,746,11680,2
1993,2014,2,9, 수서동,"    43,000",까치마을,49.5,746,11680,15
1997,2014,2,10, 수서동,"    60,000",삼성,84.97,747,11680,1
1992,2014,2,11, 수서동,"    60,000",삼익,84.48,708,11680,6
1993,2014,2,12, 수서동,"    32,650",까치마을,39.6,746,11680,13
1992,2014,2,14, 수서동,"    40,000",신동아,49.96,736,11680,5
1992,2014,2,14, 수서동,"    39,800",신동아,49.96,736,11680,2
1993,2014,2,15, 수서동,"    43,500",까치마을,49.5,746,11680,2
1993,2014,2,15, 수서동,"    62,000",동익,84.46,738,11680,8
1992,2014,2,15, 수서동,"    40,500",신동아,49.96,736,11680,14
1992,2014,2,17, 수서동,"    49,700",삼익,60,708,11680,3
1992,2014,2,17, 수서동,"    38,800",신동아,49.96,736,11680,8
1992,2014,2,17, 수서동,"    36,000",신동아,39.51,736,11680,7
1993,2014,2,19, 수서동,"    44,000",까치마을,49.5,746,11680,5
1992,2014,2,20, 수서동,"    41,000",신동아,49.96,736,11680,12
1993,2014,2,20, 수서동,"    44,750",까치마을,49.5,746,11680,4
1993,2014,2,20, 수서동,"    28,000",까치마을,34.44,746,11680,7
1993,2014,2,20, 수서동,"    41,000",까치마을,49.5,746,11680,1
1993,2014,2,20, 수서동,"    68,500",수서한아름,97.63,712,11680,11
